case_id,Qtotal_generated_W,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,Qremoved_total_W,residual_W,residual_percent_Qgenerated,residual_percent_max_energy_scale,heat_balance_status,notes
RUN010_CASE_095,132.206128,102.276755,-51.4179543,84.0624667,134.921268,-2.71513977,-2.05371703,-1.14198015,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_096,46.2274442,66.3089231,-98.8364492,79.9826834,47.4551573,-1.22771309,-2.65581000,-0.500845602,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_097,60.7022269,73.3918719,-93.3738148,82.1772743,62.1953315,-1.49310458,-2.45971961,-0.599777786,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_098,79.7613273,82.7268096,-86.1888667,85.0661433,81.6040862,-1.84275887,-2.31034129,-0.725547552,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_099,103.771192,94.5004236,-77.1498327,88.7041817,106.054773,-2.28358015,-2.20059161,-0.877104369,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_100,133.216462,108.959886,-66.0826516,93.1639429,136.041177,-2.82471525,-2.12039504,-1.05318680,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_101,51.2374405,44.4634261,-37.0866642,44.8509897,52.2277516,-0.990311120,-1.93278804,-0.783467293,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_102,69.7284700,54.2226533,-30.6311651,47.5161467,71.1076349,-1.37916499,-1.97790800,-1.04190175,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_103,94.1116760,67.0872363,-22.1173291,51.0327804,96.0026876,-1.89101159,-2.00932729,-1.34843652,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_104,124.885343,83.3165238,-11.3701415,55.4745391,127.420921,-2.53557824,-2.03032492,-1.68857079,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_105,162.709476,103.254020,1.84221645,60.9389858,166.035223,-3.32574695,-2.04397866,-2.00303701,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_106,51.4141067,50.8299100,-52.1353882,53.8100454,52.5045671,-1.09046048,-2.12093636,-0.695556109,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_107,70.0451818,60.6418312,-45.6149852,56.4992052,71.5260512,-1.48086943,-2.11416317,-0.909870750,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_108,94.6119629,73.5757945,-37.0163140,60.0472543,96.6067349,-1.99477199,-2.10837184,-1.16899873,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_109,125.615587,89.8924796,-26.1632403,64.5282895,128.257529,-2.64194180,-2.10319584,-1.46299875,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_110,163.719809,109.937151,-12.8224808,70.0404620,167.155132,-3.43532244,-2.09829369,-1.78180538,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_111,51.5907728,57.1963938,-67.1841123,62.7691011,52.7813826,-1.19060984,-2.30779610,-0.636180786,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_112,70.3618937,67.0610091,-60.5988054,65.4822638,71.9444675,-1.58257388,-2.24919172,-0.819383273,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_113,95.1122497,80.0643527,-51.9152988,69.0617283,97.2107821,-2.09853238,-2.20637445,-1.04383107,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_114,126.345831,96.4684354,-40.9563390,73.5820400,129.094136,-2.74830536,-2.17522442,-1.30247233,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_115,164.730143,116.620281,-27.4871781,79.1419382,168.275041,-3.54489792,-2.15194247,-1.58786449,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_116,51.7674389,63.5628776,-82.2328363,71.7281568,53.0581981,-1.29075920,-2.49338045,-0.593387382,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_117,70.6786055,73.4801871,-75.5826255,74.4653223,72.3628838,-1.68427833,-2.38301013,-0.753497242,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_118,95.6125366,86.5529109,-66.8142837,78.0762022,97.8148294,-2.20229278,-2.30335148,-0.951547033,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_119,127.076075,103.044391,-55.7494377,82.6357904,129.930744,-2.85466893,-2.24642517,-1.18240212,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_120,165.740477,123.303412,-42.1518754,88.2434144,169.394951,-3.65447340,-2.20493718,-1.44047777,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_121,51.9441051,69.9293615,-97.2815603,80.6872125,53.3350136,-1.39090856,-2.67770243,-0.561080690,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_122,70.9953174,79.8993650,-90.5664457,83.4483809,72.7813001,-1.78598278,-2.51563462,-0.703380448,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_123,96.1128234,93.0414690,-81.7132686,87.0906762,98.4188766,-2.30605317,-2.39931893,-0.880692595,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_124,127.806319,109.620347,-70.5425365,91.6895408,130.767351,-2.96103249,-2.31681228,-1.08920584,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_125,166.750811,129.986542,-56.8165727,97.3448906,170.514860,-3.76404888,-2.25728970,-1.32467897,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
